"wk 503","wk 504","wk 505","wk 506","wk 507","wk 508","wk 509","wk 510","wk 511","wk 512","wk 513","wk 514","wk 515","wk 516","wk 517","wk 518","wk 519","wk 520","wk 521","wk 522","wk 523","wk 524","wk 525","wk 526","wk 527","wk 528","wk 529","wk 530","wk 531","wk 532","wk 533","wk 534","wk 535","wk 536","wk 537","wk 538","wk 539","wk 540","wk 541","wk 542","wk 543","wk 544","wk 545","wk 546","wk 547","wk 548","wk 549","wk 550","wk 551","wk 552","wk 553","wk 554","wk 555","wk 556","wk 557","wk 558","wk 559","wk 560","wk 561","wk 562","wk 563","wk 564","wk 565","wk 566","wk 567","wk 568","wk 569","wk 570","wk 571","wk 572","wk 573","wk 574","wk 575","wk 576","wk 577","wk 578","wk 579","wk 580","wk 581","wk 582","wk 583","wk 584","wk 585","wk 586","wk 587","wk 588","wk 589","wk 590","wk 591","wk 592","wk 593","wk 594","wk 595","wk 596","wk 597","wk 598","wk 599","wk 600","wk 601","wk 602","wk 603","wk 604","wk 605","wk 606"
0.709269026149586,0.709860199971212,0.71036176961557,0.707212495756308,0.707926507672445,0.70543309921801,0.706243386766161,0.708031703113752,0.704061843496091,0.709284481425014,0.710335592814039,0.710955228286692,0.710502084409027,0.710468145790097,0.709832428961996,0.710211689319133,0.708453477801738,0.711159151169551,0.711853801863533,0.709995226458227,0.710848755962156,0.711344881080049,0.715168708985023,0.713930311825279,0.718247398740296,0.7155245507253,0.71732857280336,0.711372684300421,0.712552036889963,0.712879667561636,0.714454581603288,0.712644195194193,0.710851973936392,0.710444533099209,0.707486029924032,0.706700984281654,0.699923562609024,0.700924119031458,0.701987421075168,0.697365105270725,0.697699965833401,0.691793523791098,0.69384803903058,0.69336215695634,0.693265020260035,0.691472799350726,0.690997341258269,0.690938284017929,0.698144370256461,0.698951389058896,0.697398746220591,0.698541862380708,0.703963542230086,0.700929998199491,0.702138887416012,0.699208907059066,0.695517992602008,0.691597370663379,0.682844892750731,0.683435419083101,0.678609429609856,0.66694061374272,0.666730723256205,0.66314468574569,0.659747251277013,0.664115159782812,0.659113058360423,0.661616610777715,0.652047753281379,0.642750810950287,0.648385745417236,0.633024047230881,0.63252866814695,0.635293050628048,0.633024827319908,0.623293973860883,0.628062391660557,0.619628323510451,0.617231619801335,0.590103513069544,0.591833229629565,0.587966548739027,0.57684707374941,0.571510711017105,0.566594283984856,0.57481413231046,0.594125338989884,0.610151233355755,0.604958516150027,0.610181953615252,0.609781609943229,0.608384934762571,0.622839693109825,0.626722693564915,0.615150866249868,0.624707578979046,0.624260902028824,0.627652853944368,0.628455207483257,0.617416001978361,0.602472967866682,0.604926102013852,0.596807841593317,0.595134277178048
0.708639254414901,0.71151479328707,0.70974093316918,0.707754933152609,0.708202873011416,0.706182190619375,0.70715663910123,0.706195111267587,0.705954542775298,0.711420288198915,0.71016496034919,0.710919293243498,0.711203230895959,0.710078805660834,0.710149695971254,0.70937944395749,0.710192088311701,0.715225740408918,0.715161102849723,0.710844389697556,0.712395721690483,0.713109792438576,0.715634725548147,0.718546676241707,0.720242951452216,0.717716037644477,0.714160531955435,0.708735411707181,0.711112874500127,0.715612700877338,0.715130928703498,0.713247520580459,0.710581819361869,0.710150924808771,0.708854772674454,0.705517219664655,0.700312602205474,0.702371691389555,0.701306680968894,0.700466927294542,0.698996433031661,0.691676254558818,0.693767078233575,0.692507872146359,0.692165772186293,0.691513469878945,0.690301241815307,0.691753039975462,0.698357133220099,0.696992597131655,0.69718509844021,0.698378593681427,0.703167195078433,0.702438601791093,0.701788022124823,0.699431569000078,0.696067634152551,0.69240460115472,0.683476321713799,0.682103983719965,0.680090814503143,0.669229888799958,0.666460574221308,0.663081663983952,0.660500093489276,0.663789608836761,0.659342602957738,0.660914525189944,0.653324079617724,0.645238524982547,0.651057887547926,0.631872795444195,0.632431278742484,0.6347391361589,0.631754808058161,0.624524702493233,0.628501775693746,0.61889687302766,0.612580709005934,0.582177784110475,0.585455561031763,0.586591561695321,0.57310614022313,0.567760761660728,0.560908386996719,0.570472211783935,0.592697614708678,0.607900718183192,0.603453556793437,0.609671303250438,0.607536380140671,0.609465372909477,0.623824936191766,0.625159242393488,0.613796680601193,0.622494697850683,0.622010845633351,0.626917574856256,0.627410613297028,0.616482264549951,0.601258840196428,0.601681563149013,0.595607591103492,0.592719249138393
0.710294529686432,0.710894170758706,0.710283627319631,0.708031306619065,0.708954005164725,0.707095426547808,0.70531909819095,0.708088510196908,0.708085830236813,0.711249790366001,0.710129190744933,0.711620814467066,0.710814645151008,0.710396107627122,0.709318003426059,0.711116979683327,0.714253728235585,0.718535200823402,0.715989234382932,0.712391354603381,0.714159061600593,0.713574109287885,0.720260204050883,0.72054331419898,0.72240079421705,0.714555646385417,0.711518216785465,0.707412938881336,0.713845920450998,0.716279486187141,0.715733928304646,0.712972239068346,0.710287922503344,0.711517956591981,0.707677200224853,0.705912105222293,0.701761665371697,0.701689888848159,0.70441665524293,0.701719304200772,0.698871668519306,0.691595970226769,0.692912373540705,0.691408637628912,0.692204023504617,0.690816531483054,0.69111709701131,0.691960334438346,0.696398721728988,0.696778084839186,0.697020654239193,0.697604728939241,0.704676177807141,0.702088044632495,0.70201139336913,0.699982496700971,0.696875692723698,0.693034339860387,0.682144882913483,0.683585367004431,0.682371429062123,0.66896558489439,0.666397401939981,0.663838275855936,0.660165622614196,0.664019272831221,0.658656633360319,0.662186895000452,0.657169095752115,0.647757027699825,0.65069900642634,0.631731287380386,0.631707450400531,0.633567780586234,0.633547504029145,0.624724599439042,0.628303965737284,0.614388884495002,0.606667054375526,0.575107907608544,0.583849901632407,0.583699381897951,0.569505371208513,0.562182181255218,0.555448643980615,0.567617581567128,0.58967968021472,0.606482552429934,0.6027452044144,0.607422090485046,0.608595120194962,0.610327265124637,0.62218850705018,0.624017887412323,0.611314842366008,0.620208832078493,0.621163059190656,0.62584244531631,0.626679843605598,0.615544895547347,0.597923338436542,0.600601387970492,0.593202924250736,0.59063193021631
0.709673780920827,0.711434903203559,0.710560023437996,0.70878252938309,0.709865725323594,0.705257918986266,0.70721311885801,0.710218427619134,0.707919518705446,0.71121403350352,0.710831520719063,0.711233819354462,0.711131987146105,0.709563787972859,0.711056093485114,0.71517786751189,0.717562738325078,0.719336814812779,0.717533957686974,0.714154696250874,0.714626452363205,0.718207709227261,0.722252691431822,0.722701730729101,0.719061030085692,0.711912201821599,0.710176355506952,0.710142043195666,0.714515148723378,0.716879570339026,0.715459145053784,0.712669065669596,0.711655108007753,0.710345466146414,0.708069996285075,0.707374291502981,0.701076456160652,0.704800087853409,0.705708125057979,0.701602535841905,0.698790930122209,0.690717744170136,0.691812825421012,0.691446863984936,0.691505975365083,0.691633059208015,0.691323571328321,0.690011267408284,0.696183277148723,0.696613954105708,0.696245010992654,0.699107115387879,0.704325156594705,0.702310712901128,0.702562145061951,0.70078847962245,0.697505694110613,0.691702248669735,0.683626258890343,0.685865967890653,0.68211491640627,0.668903255124395,0.667153213383743,0.663517717356106,0.660394532344108,0.663332263959074,0.659956579618719,0.666029133034354,0.660965823696261,0.647253530389262,0.651405335853159,0.630967791536316,0.630357390406839,0.63545280704921,0.634241637938029,0.624289357819965,0.624066175651504,0.60860374529938,0.60149296475162,0.572686305045163,0.580731681157221,0.580928650843333,0.564083636578922,0.556829308574529,0.551480449600438,0.563141977656423,0.587621930905395,0.605856523597317,0.600276222590379,0.608477025082489,0.609433050646634,0.608314400196157,0.620980519603578,0.621795648131142,0.608761662479003,0.619316417193286,0.619970893379609,0.62508095768746,0.625950954956145,0.612516605462547,0.59676801416737,0.59831217727598,0.591127386518501,0.590451113789409
0.710215676827882,0.711711120996711,0.711311500324933,0.709694182099292,0.708031283433411,0.707151917794576,0.709341822130544,0.710053382731267,0.707884155917826,0.711916426076756,0.71044795116953,0.711551246791982,0.710298954744725,0.711301249196593,0.715117369269307,0.718486807024007,0.718370434469175,0.720879073176147,0.719302366598729,0.71462208360937,0.719245355411095,0.720196482963115,0.72440892016912,0.719365116337975,0.716448255604361,0.710565831458719,0.712906642955451,0.710757853964382,0.715115967642001,0.716609376656708,0.715156882688234,0.714041156895873,0.710482161904445,0.710736544138977,0.709527504548295,0.706659077366472,0.704187372829019,0.706092678388711,0.70558423388494,0.701522283151931,0.697927817786612,0.689601390836689,0.691851629574261,0.690748804371723,0.692323388949948,0.691839031609203,0.689375916934276,0.68977294627627,0.69601948395711,0.695838784183205,0.697747884882966,0.698764706450973,0.704548883601761,0.702861639034146,0.703368413693535,0.701417809217758,0.69617369939192,0.69318231770342,0.685906797662206,0.685609467459513,0.682053689631561,0.669663629706008,0.666829712320919,0.66374782641436,0.659714288265974,0.664630441667388,0.663818095998976,0.669826498065791,0.661718493953045,0.647807423242505,0.651634643851107,0.629574199077368,0.632093022817624,0.636244161007133,0.634313444500783,0.619771133819969,0.618866304675844,0.603543095212841,0.600981829835808,0.56854137648762,0.57773334691858,0.576435272151175,0.558889161437374,0.55296672758041,0.5459003405453,0.559735983611066,0.586390769986158,0.603510320038391,0.601127908044602,0.609311379680294,0.607397954204771,0.606756585611426,0.618699813720926,0.619492948770036,0.607624826746929,0.618086024104815,0.619093629250351,0.624321287753952,0.623098158143794,0.611624282246514,0.59439902895589,0.59633961080743,0.590956943721655,0.588496810927668
0.710492001843675,0.712460657042304,0.712222963830384,0.707859875913454,0.709923276498624,0.70928066370073,0.709177898814175,0.710018138349993,0.708588507132374,0.711533121259018,0.710765567410178,0.710716711519731,0.712035701143468,0.715362084875488,0.718426345258107,0.719295425050531,0.719913222649367,0.722654049203898,0.719759875999051,0.719241002956087,0.721240839075703,0.722350769267186,0.721060277510106,0.716751728592556,0.715207258618994,0.713296364064141,0.713531265901096,0.7113441475385,0.714844594478435,0.716315409841939,0.716528495197588,0.712853571851679,0.710873394057781,0.712190195501654,0.708822989981061,0.709776120688001,0.705483559079357,0.705968590626617,0.705503546223042,0.700643075518104,0.696822092492781,0.689672245185773,0.691153835419782,0.691566227093373,0.692528700054031,0.689892243182138,0.689134141399485,0.689617272370974,0.695244824476168,0.697341527771335,0.697404794824042,0.698968837512402,0.705099546821123,0.703667624503105,0.703997838408238,0.700085570626549,0.697653951934041,0.695451476197599,0.68565035276406,0.685548242394831,0.682820375536783,0.669356823018373,0.667059557067309,0.663057037761339,0.661023954280188,0.668490727637322,0.667610901833386,0.670581379195282,0.663562988029559,0.647868357006817,0.651100793007873,0.631278742795007,0.632705628810505,0.636413488884895,0.630261116796715,0.614326080607325,0.614597955888691,0.603149514995066,0.598804547118083,0.564491730501005,0.573008825862638,0.572196266289843,0.555180932242776,0.547491787211617,0.541385234843991,0.557168403700552,0.583086066113722,0.604457888273694,0.601792400828024,0.607272337345306,0.605817747654044,0.604163196014807,0.616337609059565,0.618499705484925,0.60613539452582,0.617169081582794,0.618219348610093,0.621438417188697,0.622429301136409,0.609530453415242,0.59233236603788,0.596285306185992,0.589013548197063,0.58721676503777
0.711242688766279,0.713373563232424,0.710389038048328,0.709751780362124,0.71205595089071,0.709116701016593,0.709142758948488,0.710723086856368,0.708213455713661,0.711850752363254,0.709927795443975,0.712451950260708,0.716096036358349,0.71867101947289,0.719234487824536,0.720838295381278,0.721686675164323,0.723098885237543,0.724425874896276,0.721236479205258,0.723398645376955,0.718991405707124,0.71844924591945,0.715508888842678,0.717929113178985,0.713923040196651,0.714119737021635,0.711099655464585,0.714548512079494,0.717682632602053,0.715342347082454,0.713249744450556,0.712327391881186,0.711494499332463,0.711937888786364,0.711104118800213,0.705358843441811,0.705887891487007,0.704638628710325,0.699526052483969,0.696872424015743,0.688988786776571,0.691971046633997,0.691771531375781,0.690583054272937,0.68964835057337,0.688979666149122,0.688855140325805,0.696747428012497,0.696998618977928,0.697610470832473,0.699524180495999,0.705905958867048,0.704296954950292,0.70266563379607,0.701565365534109,0.69992474217814,0.69520512252316,0.685589135466608,0.686314938417021,0.682536348125796,0.669588243098121,0.666370995658542,0.664348772168098,0.664892218150417,0.672283834170495,0.668350332894885,0.672427035116712,0.664966097866665,0.647181922840336,0.65405420096757,0.631846922727405,0.632698220037984,0.632466430020343,0.625356871382999,0.609841732791256,0.614868862829349,0.601098125785404,0.596738943425968,0.558886564634626,0.568539781793071,0.569397186074121,0.54986054208826,0.543081018497051,0.537704968063755,0.552288887180636,0.583279988983519,0.605156233130767,0.599546053559364,0.605688215343496,0.603201639566591,0.601489363094148,0.615263625010597,0.617225149523889,0.604963232579352,0.616254152538708,0.615217378931485,0.620738447548357,0.620543471841523,0.607779677623068,0.592198690792039,0.5944528998533,0.587743556294275,0.585812966825524
0.71215474014145,0.711536725151018,0.712280694165785,0.711884629075472,0.711888355943098,0.709081557487637,0.709848238159594,0.710350541009617,0.708531569832309,0.711012730254341,0.711659785299719,0.716511229316719,0.719404923652788,0.719479701399028,0.720777315725526,0.722611517864028,0.722134440164525,0.72782466139725,0.726399692563452,0.723394281590746,0.720058680961144,0.716382506602229,0.717213441655853,0.718230947921143,0.718508194766397,0.714512030884694,0.713870651270856,0.710849278447555,0.715916859628019,0.71650957603839,0.715738035793807,0.714714805227941,0.711630903677113,0.714607597092183,0.713254513763282,0.710974038076337,0.705278107866467,0.705023379228863,0.70353160222561,0.699598231032896,0.696179873632406,0.689794201969392,0.692176508825854,0.689825897391825,0.690336368796862,0.689494606371166,0.688219425933315,0.690354459077126,0.696404714703513,0.69720388373768,0.698165459225558,0.70032280279265,0.706535431006911,0.702964716662642,0.704145491232795,0.703832064768499,0.699676951759595,0.695145290329233,0.68635587745564,0.686030947242961,0.682770214876236,0.668887067986805,0.667666528926729,0.668204568482857,0.668683351136113,0.673024258891534,0.670187981033132,0.673828845721598,0.665569317877069,0.649938583012695,0.655392049183871,0.631796401330545,0.628542503358165,0.627663926424974,0.621445245387262,0.609883578711283,0.613351499225948,0.599159900053766,0.593070057149408,0.553592473632205,0.565513757874395,0.564997994857843,0.545600032388549,0.53950529111813,0.531736068728489,0.551009185842145,0.58384577705313,0.603006197686244,0.597757749558779,0.603068218002681,0.600504923876535,0.599994329596596,0.613922116898567,0.616250031016107,0.603796442695379,0.61321692960517,0.614404832312743,0.618822021309442,0.618957138422081,0.60792096985355,0.590281190498172,0.593301247974647,0.586350032954212,0.586097847563761
0.71031963093623,0.713430285323687,0.714414031724369,0.711716872734769,0.711852872784346,0.709787018041668,0.709477914181603,0.710668809285293,0.707685748755681,0.712744468917497,0.715716785582325,0.719820015965243,0.720214218652319,0.721022577441989,0.722550656817885,0.723059725647197,0.726846462931822,0.729770297687599,0.7285462967123,0.720054295665902,0.71744594556516,0.71515296922515,0.719934709827385,0.71881085459422,0.719086314376907,0.714261883981965,0.713612809247349,0.712192487941935,0.714740463059747,0.716900845559845,0.717202016473439,0.713993014390924,0.714744164435437,0.715914872876801,0.713126311967782,0.710893006898664,0.704414894174543,0.70391664409306,0.703584398327482,0.698915348657979,0.696992856458838,0.690008456586401,0.690230601812181,0.68957918308475,0.69018358485534,0.688735525580323,0.689718274097406,0.690016546228852,0.69660953603228,0.697758966760031,0.698964687656045,0.700949379438054,0.705203243400574,0.704444512127076,0.706412753758175,0.703587870013077,0.699616925826746,0.695920628888509,0.686072050914545,0.686264818159054,0.682051921344053,0.670161004543943,0.671524973582571,0.671998760932854,0.669417314448072,0.674862414257897,0.671598906236006,0.674433373169044,0.669750464273339,0.651136621381758,0.656195726086788,0.627584508132136,0.623558317166361,0.623849237043563,0.622024372480058,0.608121110263847,0.611954162161178,0.595611564192721,0.589684752355159,0.549667086982739,0.560888291301827,0.561604213663023,0.542174535723331,0.533641506586566,0.529379229621302,0.550666921622864,0.581001252679291,0.601308789613967,0.59493785536376,0.600367593128149,0.598987921880963,0.598298327884812,0.612876458093484,0.6152686503585,0.600493539313522,0.612361253628131,0.612374328522299,0.617205966706503,0.619308466467968,0.606294109410905,0.589053253180736,0.592023232527698,0.586646484617592,0.584931844733901
0.71221205997568,0.715559887564988,0.714245822694392,0.711681374411035,0.712556621016262,0.709416616022766,0.709796322090575,0.709820620472169,0.709409647853192,0.716801292852417,0.719025351294319,0.720630603872526,0.721757149618743,0.722795783988923,0.722998636274261,0.727769666043374,0.728798650033965,0.73190301197858,0.725144139445155,0.717441564468023,0.716205065746255,0.717873509903575,0.720511467861018,0.719389142049258,0.718861667873259,0.714002298684239,0.714960247935121,0.711088508318663,0.715132861846183,0.718354927352915,0.716482697041041,0.717111353607252,0.716052279029325,0.715788248267002,0.713045380829537,0.710041172743439,0.703309095589403,0.703968887225821,0.702892956218205,0.699720273883227,0.697201473305988,0.688047518392146,0.689984554781239,0.689426409031465,0.689426033573854,0.690234088644885,0.689381086924366,0.690210505804014,0.697164720893246,0.698558033712009,0.699591513614518,0.699616215808469,0.706683132280186,0.706711216384159,0.706168065188445,0.703528326524002,0.700391009999198,0.69566728620749,0.686305940767133,0.685546497485694,0.683296215927508,0.674004343162861,0.675318527619674,0.672742802607678,0.671252190479174,0.676272750796008,0.672194257533156,0.678608311822478,0.672176184510944,0.651788365904295,0.652459044782151,0.622557003135174,0.619582939831979,0.624526170351765,0.620776589640602,0.606477844121441,0.609058792804329,0.592343983904489,0.587680933895053,0.544185118098778,0.557270389523375,0.559040561169494,0.536468272352262,0.531388154380921,0.5279002361345,0.546475437612251,0.578637865501884,0.598571419071754,0.592037575564448,0.598846554422704,0.597269527712639,0.596878959073287,0.611822995285635,0.612215431908224,0.599392330921823,0.61029042797004,0.610638267794776,0.61752649649415,0.617873806405233,0.605332153292171,0.587696422237606,0.592423706176281,0.585490852040062,0.581209168693642
